"ENTREZ","symbol_name","ensembl_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"22835","ZFP30","ENSG00000120784",179.950078856115,-0.342954960229992,0.370266440687605,-0.926238304484483,0.354322150268338,0.6204646009016
"10519","CIB1","ENSG00000185043",802.845547982832,0.248105500983837,0.267712453458958,0.926761149054549,0.354050560695151,0.6204646009016
"7566","ZNF18","ENSG00000154957",398.193314059031,-0.204299168157417,0.220548912153356,-0.926321359569258,0.354278998838935,0.6204646009016
"5926","ARID4A","ENSG00000032219",2111.01861146058,0.165830128517666,0.178947414209022,0.926697539892727,0.354083595196878,0.6204646009016
"51027","BOLA1","ENSG00000178096",48.1282924966276,0.88453379788912,0.955211297054726,0.926008518341931,0.354441553399153,0.620538902127088
"80726","IQCN","ENSG00000130518",204.667598101323,-0.354234901980936,0.382617990852119,-0.925818728993971,0.354540192267876,0.620560446920819
"367","AR","ENSG00000169083",44.8167865757899,0.478062986279713,0.516420624762554,0.925724038422211,0.354589412105997,0.620596224547822
"64506","CPEB1","ENSG00000214575",37.0687717602617,0.696264794961355,0.752309813045156,0.925502742205442,0.354704457953669,0.620617743996397
"8187","ZNF239","ENSG00000196793",163.591029679425,0.276908248645598,0.299347924367324,0.925038144930676,0.354946066032349,0.620775341815093
"64288","ZSCAN31","ENSG00000235109",68.3172098917249,-0.382598320870832,0.414096849970731,-0.923934390947129,0.355520476115142,0.621306405411008
"54620","FBXL19","ENSG00000099364",299.702278894142,0.256954843021518,0.278572597422372,0.922398130322646,0.356320944659883,0.621876421131089
"5916","RARG","ENSG00000172819",322.951135919189,-0.26023112496978,0.282500062411995,-0.9211719202747,0.356960675964191,0.622399349297303
"4205","MEF2A","ENSG00000068305",2675.72274315619,0.166141517917861,0.1804061563404,0.920930423263251,0.357086753630273,0.622399349297303
"2078","ERG","ENSG00000157554",24.5332405821917,1.17487606748193,1.27642029431767,0.920446088731277,0.357339693315812,0.62247945283643
"26040","SETBP1","ENSG00000152217",1997.01003808856,-0.263142050387661,0.286218618785822,-0.919374328280756,0.357899812225806,0.622821717957573
"3397","ID1","ENSG00000125968",7.86863355889583,1.07680277569924,1.17619867042231,0.915493957591894,0.359932373140167,0.624825446336707
"100129543","ZNF730","ENSG00000183850",9.30382362303447,-1.17132104665497,1.28376847852764,-0.91240832459009,0.36155380895336,0.626832797577606
"6884","TAF13","ENSG00000197780",101.64179337827,-0.477788322114226,0.523689126976326,-0.912351044736938,0.361583951547579,0.626834659632768
"23586","RIGI","ENSG00000107201",1623.32764289136,-0.160253014567421,0.176097978681614,-0.910021885357121,0.362810968084586,0.627788813305438
"53840","TRIM34","ENSG00000258659",226.194326787485,0.256995199602184,0.282873457981457,0.90851648449474,0.363605408431913,0.628368891443002
"64145","RBSN","ENSG00000131381",1018.35180973865,-0.184211071912751,0.202788848626521,-0.908388568505632,0.363672963248381,0.628435273618727
"54360","CYTL1","ENSG00000170891",4.14153425863906,1.80126567042114,1.98814748363992,0.90600203719463,0.364934774164348,0.629707407384172
"66008","TRAK2","ENSG00000115993",2158.19168186977,0.154401691627538,0.170542268047678,0.905357325166875,0.365276116042508,0.629950330213471
